x,qs
0.0075646300000000001,0.70057377049180325
0.0077787400000000001,0.70448770491803281
0.0079988999999999998,0.70840163934426226
0.0082252999999999996,0.71231557377049182
0.0084580999999999996,0.71622950819672127
0.0086974900000000004,0.72014344262295082
0.0089436600000000008,0.72405737704918027
0.0091967899999999998,0.72797131147540983
0.0094570899999999996,0.73188524590163928
0.0097247600000000007,0.73579918032786884
0.01,0.73971311475409829
0.010283,0.74362704918032785
0.010574099999999999,0.74754098360655741
0.0108734,0.75145491803278686
0.011181099999999999,0.75536885245901642
0.0114976,0.75928278688524586
0.011823,0.76319672131147542
0.012157599999999999,0.76711065573770487
0.012501699999999999,0.77102459016393443
0.0128556,0.77493852459016388
0.013219399999999999,0.77885245901639344
0.013593600000000001,0.78276639344262289
0.013978300000000001,0.78668032786885245
